order_item_id,order_id,product_name,quantity,unit_price_at_order
5912,1644,Rock Salt (Sendha Namak) 500g,0.37,40
5913,1645,Rock Salt (Sendha Namak) 500g,0.62,40
5914,1646,Sona Masoori Rice 5kg,3.78,350
5915,1646,Basmati Rice 5kg,5.93,550
5916,1646,Wheat Flour (Atta) 5kg,3.34,250
5917,1646,Toor Dal 1kg,2.88,140
5918,1647,Sona Masoori Rice 5kg,5.23,350
5919,1647,Basmati Rice 5kg,5.18,550
5920,1647,Wheat Flour (Atta) 5kg,3.96,250
5921,1647,Toor Dal 1kg,5.45,140
5922,1648,Sona Masoori Rice 5kg,5.51,350
5923,1648,Wheat Flour (Atta) 5kg,4.15,250
5924,1648,Moong Dal 1kg,6.84,109.43
5925,1648,Rajma (Kidney Beans) 1kg,0.73,160
5926,1649,Rajma (Kidney Beans) 1kg,0.43,160
5927,1649,Turmeric Powder 200g,5.39,60
5928,1649,Garam Masala 100g,3.06,80
5929,1649,Biryani Masala 100g,0.84,100
5930,1650,Rajma (Kidney Beans) 1kg,0.61,160
5931,1650,Biryani Masala 100g,0.7,100
5932,1650,Almonds (Badam) 500g,0.51,450
5933,1650,Cashew Nuts (Kaju) 500g,0.52,550
5934,1651,Rajma (Kidney Beans) 1kg,0.83,160
5935,1651,Biryani Masala 100g,0.79,100
5936,1651,Almonds (Badam) 500g,0.72,450
5937,1651,Cashew Nuts (Kaju) 500g,0.97,550
5938,1652,Biryani Masala 100g,0.39,100
5939,1652,Almonds (Badam) 500g,0.31,450
5940,1652,Cashew Nuts (Kaju) 500g,0.53,550
5941,1652,Peanuts (Groundnut) 500g,1.24,90
5942,1653,Biryani Masala 100g,0.33,100
5943,1653,Almonds (Badam) 500g,0.29,450
5944,1653,Cashew Nuts (Kaju) 500g,0.39,550
5945,1653,Peanuts (Groundnut) 500g,2.97,90
5946,1654,Peanuts (Groundnut) 500g,1.21,90
5947,1654,Sunflower Oil 1L,2.87,180
5948,1654,Groundnut Oil 1L,0.6,220
5949,1654,Mustard Oil 1L,5.89,200
5950,1655,Sunflower Oil 1L,6.81,180
5951,1655,Groundnut Oil 1L,0.81,220
5952,1655,Pure Ghee 1L,0.41,600
5953,1655,Sugar 1kg,1.71,45
5954,1656,Groundnut Oil 1L,1.41,220
5955,1656,Pure Ghee 1L,0.34,600
5956,1656,Sugar 1kg,1.07,45
5957,1656,Jaggery (Bella/Gud) 1kg,0.64,70
5958,1657,Groundnut Oil 1L,0.83,220
5959,1657,Pure Ghee 1L,0.37,600
5960,1657,Sugar 1kg,1.38,45
5961,1657,Jaggery (Bella/Gud) 1kg,0.77,70
5962,1658,Groundnut Oil 1L,1.08,220
5963,1658,Pure Ghee 1L,0.93,600
5964,1658,Sugar 1kg,1.57,45
5965,1658,Jaggery (Bella/Gud) 1kg,0.66,70
5966,1659,Groundnut Oil 1L,0.76,220
5967,1659,Pure Ghee 1L,0.89,600
5968,1659,Sugar 1kg,1.47,45
5969,1659,Jaggery (Bella/Gud) 1kg,0.9,70
5970,1660,Sugar 1kg,1.96,45
5971,1660,Jaggery (Bella/Gud) 1kg,0.84,70
5972,1660,Iodized Salt 1kg,1.78,25
5973,1660,Rock Salt (Sendha Namak) 500g,0.9,40
5974,1661,Iodized Salt 1kg,3.15,25
5975,1662,Iodized Salt 1kg,3.54,25
5976,1663,Sona Masoori Rice 5kg,2.0,350
5977,1663,Basmati Rice 5kg,4.99,550
5978,1663,Wheat Flour (Atta) 5kg,6.33,250
5979,1663,Toor Dal 1kg,3.2,140
5980,1664,Sona Masoori Rice 5kg,2.8,350
5981,1664,Basmati Rice 5kg,5.55,550
5982,1664,Wheat Flour (Atta) 5kg,5.94,250
5983,1664,Toor Dal 1kg,1.41,140
5984,1665,Sona Masoori Rice 5kg,1.81,350
5985,1665,Toor Dal 1kg,3.4,140
5986,1665,Moong Dal 1kg,2.44,130
5987,1665,Rajma (Kidney Beans) 1kg,0.95,160
5988,1666,Sona Masoori Rice 5kg,3.01,350
5989,1666,Moong Dal 1kg,2.23,130
5990,1666,Rajma (Kidney Beans) 1kg,1.69,160
5991,1666,Turmeric Powder 200g,0.9,60
5992,1667,Sona Masoori Rice 5kg,1.85,350
5993,1667,Moong Dal 1kg,2.66,130
5994,1667,Turmeric Powder 200g,1.4,60
5995,1667,Garam Masala 100g,0.5,80
5996,1668,Sona Masoori Rice 5kg,3.28,301.33
5997,1668,Turmeric Powder 200g,0.62,60
5998,1668,Garam Masala 100g,0.71,80
5999,1668,Biryani Masala 100g,0.56,100
6000,1669,Turmeric Powder 200g,0.65,60
6001,1669,Garam Masala 100g,0.62,80
6002,1669,Biryani Masala 100g,0.34,100
6003,1669,Almonds (Badam) 500g,2.14,450
6004,1670,Turmeric Powder 200g,1.59,60
6005,1670,Garam Masala 100g,0.68,80
6006,1670,Biryani Masala 100g,0.52,100
6007,1670,Cashew Nuts (Kaju) 500g,0.69,550
6008,1671,Garam Masala 100g,0.58,80
6009,1671,Biryani Masala 100g,0.68,100
6010,1671,Cashew Nuts (Kaju) 500g,0.91,550
6011,1671,Peanuts (Groundnut) 500g,0.98,90
6012,1672,Biryani Masala 100g,0.39,114.83
6013,1672,Cashew Nuts (Kaju) 500g,0.52,462.97
6014,1672,Peanuts (Groundnut) 500g,1.15,90
6015,1672,Sunflower Oil 1L,1.26,180
6016,1673,Biryani Masala 100g,0.3,100
6017,1673,Peanuts (Groundnut) 500g,1.0,90
6018,1673,Sunflower Oil 1L,1.37,180
6019,1673,Groundnut Oil 1L,0.68,220
6020,1674,Peanuts (Groundnut) 500g,1.28,90
6021,1674,Sunflower Oil 1L,1.26,180
6022,1674,Groundnut Oil 1L,0.98,220
6023,1674,Mustard Oil 1L,2.21,200
6024,1675,Peanuts (Groundnut) 500g,0.86,90
6025,1675,Sunflower Oil 1L,2.63,180
6026,1675,Groundnut Oil 1L,0.73,220
6027,1675,Mustard Oil 1L,2.11,200
6028,1676,Sunflower Oil 1L,1.85,180
6029,1676,Groundnut Oil 1L,1.01,220
6030,1676,Mustard Oil 1L,0.76,200
6031,1676,Pure Ghee 1L,0.46,600
6032,1677,Sunflower Oil 1L,2.53,180
6033,1677,Groundnut Oil 1L,1.24,220
6034,1677,Pure Ghee 1L,0.59,600
6035,1677,Sugar 1kg,3.43,45
6036,1678,Groundnut Oil 1L,1.02,220
6037,1678,Pure Ghee 1L,0.46,600
6038,1678,Sugar 1kg,6.3,45
6039,1678,Jaggery (Bella/Gud) 1kg,0.88,70
6040,1679,Pure Ghee 1L,0.59,600
6041,1679,Jaggery (Bella/Gud) 1kg,0.76,70
6042,1679,Iodized Salt 1kg,1.51,25
6043,1679,Rock Salt (Sendha Namak) 500g,0.45,40
6044,1680,Pure Ghee 1L,0.34,600
6045,1680,Jaggery (Bella/Gud) 1kg,0.78,70
6046,1680,Iodized Salt 1kg,1.64,25
6047,1680,Rock Salt (Sendha Namak) 500g,0.48,40
6048,1681,Pure Ghee 1L,0.79,600
6049,1681,Jaggery (Bella/Gud) 1kg,0.96,70
6050,1681,Iodized Salt 1kg,1.52,25
6051,1681,Rock Salt (Sendha Namak) 500g,0.76,40
6052,1682,Jaggery (Bella/Gud) 1kg,0.57,70
6053,1682,Iodized Salt 1kg,2.28,25
6054,1682,Rock Salt (Sendha Namak) 500g,1.15,40
6055,1683,Iodized Salt 1kg,0.91,25
6056,1684,Sona Masoori Rice 5kg,8.33,350
6057,1684,Basmati Rice 5kg,1.95,550
6058,1684,Wheat Flour (Atta) 5kg,6.62,250
6059,1684,Toor Dal 1kg,1.88,140
6060,1685,Sona Masoori Rice 5kg,5.98,350
6061,1685,Basmati Rice 5kg,2.11,550
6062,1685,Wheat Flour (Atta) 5kg,6.55,250
6063,1685,Toor Dal 1kg,0.68,140
6064,1686,Basmati Rice 5kg,2.59,550
6065,1686,Toor Dal 1kg,1.08,140
6066,1686,Moong Dal 1kg,1.57,130
6067,1686,Rajma (Kidney Beans) 1kg,0.59,160
6068,1687,Basmati Rice 5kg,1.48,550
6069,1687,Toor Dal 1kg,1.58,140
6070,1687,Moong Dal 1kg,3.25,130
6071,1687,Rajma (Kidney Beans) 1kg,0.44,160
6072,1688,Basmati Rice 5kg,2.43,550
6073,1688,Toor Dal 1kg,0.94,140
6074,1688,Moong Dal 1kg,1.86,130
6075,1688,Rajma (Kidney Beans) 1kg,0.59,160
6076,1689,Basmati Rice 5kg,1.35,550
6077,1689,Toor Dal 1kg,1.33,140
6078,1689,Rajma (Kidney Beans) 1kg,0.46,160
6079,1689,Turmeric Powder 200g,0.39,60
6080,1690,Rajma (Kidney Beans) 1kg,0.51,160
6081,1690,Turmeric Powder 200g,1.02,60
6082,1690,Garam Masala 100g,0.79,80
6083,1690,Biryani Masala 100g,1.81,100
6084,1691,Turmeric Powder 200g,0.98,60
6085,1691,Garam Masala 100g,0.66,80
6086,1691,Biryani Masala 100g,1.39,115.66
6087,1691,Almonds (Badam) 500g,0.3,450
6088,1692,Turmeric Powder 200g,0.88,60
6089,1692,Garam Masala 100g,1.12,80
6090,1692,Almonds (Badam) 500g,0.67,450
6091,1692,Cashew Nuts (Kaju) 500g,0.38,550
6092,1693,Turmeric Powder 200g,0.76,60
6093,1693,Garam Masala 100g,0.82,80
6094,1693,Almonds (Badam) 500g,0.38,450
6095,1693,Cashew Nuts (Kaju) 500g,0.64,550
6096,1694,Turmeric Powder 200g,0.9,60
6097,1694,Garam Masala 100g,0.64,80
6098,1694,Almonds (Badam) 500g,0.53,450
6099,1694,Cashew Nuts (Kaju) 500g,0.77,550
6100,1695,Cashew Nuts (Kaju) 500g,0.61,550
6101,1695,Peanuts (Groundnut) 500g,4.72,90
6102,1695,Sunflower Oil 1L,2.78,180
6103,1695,Groundnut Oil 1L,0.96,220
6104,1696,Sunflower Oil 1L,2.54,180
6105,1696,Groundnut Oil 1L,1.46,220
6106,1696,Mustard Oil 1L,0.95,200
6107,1696,Pure Ghee 1L,0.96,600
6108,1697,Sunflower Oil 1L,2.88,180
6109,1697,Groundnut Oil 1L,1.17,220
6110,1697,Mustard Oil 1L,0.74,161.6
6111,1697,Pure Ghee 1L,0.71,600
6112,1698,Sunflower Oil 1L,2.8,180
6113,1698,Groundnut Oil 1L,1.82,220
6114,1698,Mustard Oil 1L,1.18,200
6115,1698,Pure Ghee 1L,0.71,600
6116,1699,Mustard Oil 1L,0.8,200
6117,1699,Pure Ghee 1L,0.87,600
6118,1699,Sugar 1kg,3.8,45
6119,1699,Jaggery (Bella/Gud) 1kg,0.48,70
6120,1700,Mustard Oil 1L,1.58,200
6121,1700,Sugar 1kg,3.73,45
6122,1700,Jaggery (Bella/Gud) 1kg,0.76,70
6123,1700,Iodized Salt 1kg,1.11,25
6124,1701,Sugar 1kg,2.73,45
6125,1701,Jaggery (Bella/Gud) 1kg,0.78,70
6126,1701,Iodized Salt 1kg,2.81,25
6127,1701,Rock Salt (Sendha Namak) 500g,0.34,40
6128,1702,Jaggery (Bella/Gud) 1kg,1.1,70
6129,1702,Iodized Salt 1kg,1.75,25
6130,1702,Rock Salt (Sendha Namak) 500g,0.43,40
6131,1703,Jaggery (Bella/Gud) 1kg,0.72,70
6132,1703,Iodized Salt 1kg,2.22,25
6133,1703,Rock Salt (Sendha Namak) 500g,0.39,40
6134,1704,Rock Salt (Sendha Namak) 500g,0.35,40
6135,1705,Sona Masoori Rice 5kg,6.19,350
6136,1705,Basmati Rice 5kg,1.75,550
6137,1705,Wheat Flour (Atta) 5kg,11.9,250
6138,1705,Toor Dal 1kg,1.44,140
6139,1706,Sona Masoori Rice 5kg,9.63,350
6140,1706,Basmati Rice 5kg,1.82,550
6141,1706,Toor Dal 1kg,1.77,140
6142,1706,Moong Dal 1kg,1.81,130
6143,1707,Basmati Rice 5kg,3.05,550
6144,1707,Toor Dal 1kg,1.69,140
6145,1707,Moong Dal 1kg,1.91,130
6146,1707,Rajma (Kidney Beans) 1kg,0.43,160
6147,1708,Basmati Rice 5kg,2.64,483.06
6148,1708,Toor Dal 1kg,3.25,140
6149,1708,Moong Dal 1kg,0.94,130
6150,1708,Rajma (Kidney Beans) 1kg,0.55,160
6151,1709,Basmati Rice 5kg,2.37,550
6152,1709,Moong Dal 1kg,0.93,130
6153,1709,Rajma (Kidney Beans) 1kg,0.56,160
6154,1709,Turmeric Powder 200g,1.17,60
6155,1710,Moong Dal 1kg,1.5,130
6156,1710,Rajma (Kidney Beans) 1kg,0.48,160
6157,1710,Turmeric Powder 200g,2.02,60
6158,1710,Biryani Masala 100g,1.0,100
6159,1711,Rajma (Kidney Beans) 1kg,0.44,187.51
6160,1711,Turmeric Powder 200g,1.92,60
6161,1711,Biryani Masala 100g,0.95,100
6162,1711,Almonds (Badam) 500g,0.36,450
6163,1712,Rajma (Kidney Beans) 1kg,0.28,160
6164,1712,Biryani Masala 100g,0.97,100
6165,1712,Almonds (Badam) 500g,0.47,450
6166,1712,Cashew Nuts (Kaju) 500g,0.61,550
6167,1713,Almonds (Badam) 500g,0.56,450
6168,1713,Cashew Nuts (Kaju) 500g,0.27,550
6169,1713,Peanuts (Groundnut) 500g,1.78,90
6170,1713,Sunflower Oil 1L,2.63,180
6171,1714,Almonds (Badam) 500g,0.52,450
6172,1714,Cashew Nuts (Kaju) 500g,0.52,550
6173,1714,Peanuts (Groundnut) 500g,0.99,90
6174,1714,Sunflower Oil 1L,1.39,180
6175,1715,Cashew Nuts (Kaju) 500g,0.68,550
6176,1715,Peanuts (Groundnut) 500g,1.0,90
6177,1715,Sunflower Oil 1L,2.84,180
6178,1715,Groundnut Oil 1L,1.08,220
6179,1716,Peanuts (Groundnut) 500g,1.57,90
6180,1716,Sunflower Oil 1L,1.38,180
6181,1716,Groundnut Oil 1L,1.01,220
6182,1716,Mustard Oil 1L,5.2,200
6183,1717,Sunflower Oil 1L,2.27,180
6184,1717,Groundnut Oil 1L,1.42,220
6185,1717,Pure Ghee 1L,0.74,600
6186,1717,Sugar 1kg,1.53,45
6187,1718,Groundnut Oil 1L,0.52,220
6188,1718,Pure Ghee 1L,0.84,600
6189,1718,Sugar 1kg,3.36,45
6190,1718,Jaggery (Bella/Gud) 1kg,0.91,70
6191,1719,Groundnut Oil 1L,1.19,220
6192,1719,Pure Ghee 1L,0.9,600
6193,1719,Sugar 1kg,2.77,45
6194,1719,Jaggery (Bella/Gud) 1kg,0.71,70
6195,1720,Pure Ghee 1L,0.72,600
6196,1720,Sugar 1kg,1.48,45
6197,1720,Jaggery (Bella/Gud) 1kg,0.78,70
6198,1720,Iodized Salt 1kg,3.09,25
6199,1721,Jaggery (Bella/Gud) 1kg,0.79,70
6200,1721,Iodized Salt 1kg,1.14,25
6201,1721,Rock Salt (Sendha Namak) 500g,2.95,40
6202,1722,Jaggery (Bella/Gud) 1kg,0.94,70
6203,1722,Iodized Salt 1kg,2.41,25
6204,1723,Iodized Salt 1kg,1.19,25
6205,1724,Iodized Salt 1kg,1.24,25
6206,1725,Sona Masoori Rice 5kg,2.95,350
6207,1725,Basmati Rice 5kg,4.77,550
6208,1725,Wheat Flour (Atta) 5kg,2.62,250
6209,1725,Toor Dal 1kg,8.73,140
6210,1726,Sona Masoori Rice 5kg,4.49,350
6211,1726,Basmati Rice 5kg,2.44,550
6212,1726,Wheat Flour (Atta) 5kg,2.59,250
6213,1726,Moong Dal 1kg,1.28,130
6214,1727,Sona Masoori Rice 5kg,4.43,350
6215,1727,Basmati Rice 5kg,4.8,550
6216,1727,Wheat Flour (Atta) 5kg,1.84,250
6217,1727,Moong Dal 1kg,1.38,130
6218,1728,Sona Masoori Rice 5kg,3.39,350
6219,1728,Wheat Flour (Atta) 5kg,1.05,250
6220,1728,Moong Dal 1kg,1.85,130
6221,1728,Rajma (Kidney Beans) 1kg,0.67,160
6222,1729,Wheat Flour (Atta) 5kg,1.14,250
6223,1729,Moong Dal 1kg,1.36,130
6224,1729,Rajma (Kidney Beans) 1kg,0.36,160
6225,1729,Turmeric Powder 200g,0.86,60
6226,1730,Wheat Flour (Atta) 5kg,2.15,250
6227,1730,Moong Dal 1kg,0.78,130
6228,1730,Rajma (Kidney Beans) 1kg,0.46,160
6229,1730,Turmeric Powder 200g,0.52,60
6230,1731,Rajma (Kidney Beans) 1kg,0.57,160
6231,1731,Turmeric Powder 200g,0.79,60
6232,1731,Biryani Masala 100g,0.77,114.83
6233,1731,Almonds (Badam) 500g,1.18,450
6234,1732,Rajma (Kidney Beans) 1kg,0.39,160
6235,1732,Turmeric Powder 200g,0.94,60
6236,1732,Biryani Masala 100g,0.72,100
6237,1732,Almonds (Badam) 500g,0.91,450
6238,1733,Rajma (Kidney Beans) 1kg,0.37,160
6239,1733,Turmeric Powder 200g,0.82,60
6240,1733,Biryani Masala 100g,0.3,100
6241,1733,Cashew Nuts (Kaju) 500g,0.37,550
6242,1734,Turmeric Powder 200g,0.57,60
6243,1734,Biryani Masala 100g,0.54,100
6244,1734,Cashew Nuts (Kaju) 500g,0.29,550
6245,1734,Peanuts (Groundnut) 500g,0.69,90
6246,1735,Biryani Masala 100g,0.53,100
6247,1735,Cashew Nuts (Kaju) 500g,0.34,550
6248,1735,Peanuts (Groundnut) 500g,1.28,90
6249,1735,Sunflower Oil 1L,9.56,180
6250,1736,Cashew Nuts (Kaju) 500g,0.5,550
6251,1736,Peanuts (Groundnut) 500g,0.92,90
6252,1736,Groundnut Oil 1L,1.61,220
6253,1736,Mustard Oil 1L,1.99,200
6254,1737,Cashew Nuts (Kaju) 500g,0.66,550
6255,1737,Peanuts (Groundnut) 500g,1.09,90
6256,1737,Groundnut Oil 1L,4.19,220
6257,1737,Mustard Oil 1L,1.64,200
6258,1738,Peanuts (Groundnut) 500g,0.56,90
6259,1738,Mustard Oil 1L,1.65,200
6260,1738,Pure Ghee 1L,3.29,600
6261,1738,Sugar 1kg,9.23,45
6262,1739,Jaggery (Bella/Gud) 1kg,4.15,70
6263,1739,Iodized Salt 1kg,2.26,25
6264,1739,Rock Salt (Sendha Namak) 500g,0.45,40
6265,1740,Iodized Salt 1kg,2.52,25
6266,1740,Rock Salt (Sendha Namak) 500g,0.26,40
6267,1741,Iodized Salt 1kg,2.02,25
6268,1741,Rock Salt (Sendha Namak) 500g,0.65,40
6269,1742,Iodized Salt 1kg,1.93,25
6270,1742,Rock Salt (Sendha Namak) 500g,0.61,40
6271,1743,Rock Salt (Sendha Namak) 500g,0.29,40
6272,1744,Sona Masoori Rice 5kg,13.55,350
6273,1744,Basmati Rice 5kg,1.37,493.1
6274,1744,Wheat Flour (Atta) 5kg,11.66,250
6275,1744,Toor Dal 1kg,8.14,140
6276,1745,Basmati Rice 5kg,2.67,550
6277,1745,Moong Dal 1kg,2.02,130
6278,1745,Rajma (Kidney Beans) 1kg,0.41,160
6279,1745,Turmeric Powder 200g,0.73,60
6280,1746,Basmati Rice 5kg,2.71,550
6281,1746,Moong Dal 1kg,2.74,130
6282,1746,Rajma (Kidney Beans) 1kg,0.65,160
6283,1746,Turmeric Powder 200g,0.96,60
6284,1747,Basmati Rice 5kg,2.19,550
6285,1747,Moong Dal 1kg,2.67,130
6286,1747,Rajma (Kidney Beans) 1kg,0.82,133.55
6287,1747,Turmeric Powder 200g,0.86,60
6288,1748,Basmati Rice 5kg,2.11,550
6289,1748,Rajma (Kidney Beans) 1kg,0.54,160
6290,1748,Turmeric Powder 200g,0.86,60
6291,1748,Garam Masala 100g,1.18,80
6292,1749,Rajma (Kidney Beans) 1kg,0.47,160
6293,1749,Turmeric Powder 200g,1.04,60
6294,1749,Garam Masala 100g,0.47,69.15
6295,1749,Biryani Masala 100g,0.42,100
6296,1750,Turmeric Powder 200g,1.0,60
6297,1750,Garam Masala 100g,1.16,80
6298,1750,Biryani Masala 100g,0.51,100
6299,1750,Almonds (Badam) 500g,0.47,450
6300,1751,Garam Masala 100g,1.09,80
6301,1751,Biryani Masala 100g,0.51,100
6302,1751,Almonds (Badam) 500g,0.61,450
6303,1751,Cashew Nuts (Kaju) 500g,0.51,550
6304,1752,Garam Masala 100g,0.68,80
6305,1752,Biryani Masala 100g,0.68,100
6306,1752,Almonds (Badam) 500g,0.51,450
6307,1752,Cashew Nuts (Kaju) 500g,0.8,550
6308,1753,Biryani Masala 100g,0.5,100
6309,1753,Almonds (Badam) 500g,0.48,450
6310,1753,Cashew Nuts (Kaju) 500g,0.86,550
6311,1753,Peanuts (Groundnut) 500g,1.61,90
6312,1754,Biryani Masala 100g,0.42,100
6313,1754,Peanuts (Groundnut) 500g,1.59,90
6314,1754,Sunflower Oil 1L,2.62,180
6315,1754,Groundnut Oil 1L,2.81,220
6316,1755,Peanuts (Groundnut) 500g,2.01,90
6317,1755,Sunflower Oil 1L,2.42,180
6318,1755,Groundnut Oil 1L,3.17,220
6319,1755,Mustard Oil 1L,1.3,200
6320,1756,Sunflower Oil 1L,4.12,180
6321,1756,Mustard Oil 1L,1.6,200
6322,1756,Pure Ghee 1L,1.3,600
6323,1756,Sugar 1kg,2.41,45
6324,1757,Sunflower Oil 1L,1.58,180
6325,1757,Mustard Oil 1L,1.22,200
6326,1757,Pure Ghee 1L,0.58,600
6327,1757,Sugar 1kg,1.94,45
6328,1758,Mustard Oil 1L,1.24,200
6329,1758,Pure Ghee 1L,0.82,600
6330,1758,Sugar 1kg,1.93,45
6331,1758,Jaggery (Bella/Gud) 1kg,1.02,70
6332,1759,Sugar 1kg,3.46,45
6333,1759,Jaggery (Bella/Gud) 1kg,0.89,70
6334,1759,Iodized Salt 1kg,2.59,25
6335,1759,Rock Salt (Sendha Namak) 500g,0.54,40
6336,1760,Jaggery (Bella/Gud) 1kg,1.73,70
6337,1760,Iodized Salt 1kg,2.91,25
6338,1760,Rock Salt (Sendha Namak) 500g,0.23,40
6339,1761,Jaggery (Bella/Gud) 1kg,0.59,70
6340,1761,Iodized Salt 1kg,3.06,25
6341,1761,Rock Salt (Sendha Namak) 500g,0.34,40
6342,1762,Rock Salt (Sendha Namak) 500g,0.39,40
6343,1763,Sona Masoori Rice 5kg,2.78,350
6344,1763,Basmati Rice 5kg,7.13,445.87
6345,1763,Wheat Flour (Atta) 5kg,1.58,250
6346,1763,Toor Dal 1kg,7.57,140
6347,1764,Sona Masoori Rice 5kg,2.96,350
6348,1764,Basmati Rice 5kg,4.26,550
6349,1764,Wheat Flour (Atta) 5kg,3.19,250
6350,1764,Moong Dal 1kg,2.12,153.02
6351,1765,Sona Masoori Rice 5kg,4.9,350
6352,1765,Wheat Flour (Atta) 5kg,2.84,250
6353,1765,Moong Dal 1kg,2.7,130
6354,1765,Rajma (Kidney Beans) 1kg,1.51,160
6355,1766,Sona Masoori Rice 5kg,3.67,350
6356,1766,Wheat Flour (Atta) 5kg,2.97,250
6357,1766,Moong Dal 1kg,2.01,130
6358,1766,Rajma (Kidney Beans) 1kg,1.83,160
6359,1767,Wheat Flour (Atta) 5kg,1.54,250
6360,1767,Turmeric Powder 200g,1.41,60
6361,1767,Garam Masala 100g,0.47,80
6362,1767,Biryani Masala 100g,0.69,100
6363,1768,Turmeric Powder 200g,1.14,60
6364,1768,Garam Masala 100g,0.43,80
6365,1768,Biryani Masala 100g,1.05,100
6366,1768,Almonds (Badam) 500g,0.19,450
6367,1769,Turmeric Powder 200g,1.45,60
6368,1769,Garam Masala 100g,0.48,80
6369,1769,Biryani Masala 100g,1.31,100
6370,1769,Almonds (Badam) 500g,0.3,450
6371,1770,Turmeric Powder 200g,0.79,70.15
6372,1770,Garam Masala 100g,0.4,80
6373,1770,Almonds (Badam) 500g,0.47,383.68
6374,1770,Cashew Nuts (Kaju) 500g,2.3,550
6375,1771,Turmeric Powder 200g,0.67,60
6376,1771,Garam Masala 100g,0.52,80
6377,1771,Almonds (Badam) 500g,0.31,450
6378,1771,Peanuts (Groundnut) 500g,1.8,90
6379,1772,Almonds (Badam) 500g,0.39,450
6380,1772,Peanuts (Groundnut) 500g,3.62,90
6381,1772,Sunflower Oil 1L,4.21,180
6382,1772,Groundnut Oil 1L,1.76,220
6383,1773,Almonds (Badam) 500g,0.26,450
6384,1773,Sunflower Oil 1L,2.06,148.32
6385,1773,Groundnut Oil 1L,1.55,220
6386,1773,Mustard Oil 1L,1.07,200
6387,1774,Sunflower Oil 1L,3.1,180
6388,1774,Groundnut Oil 1L,0.69,220
6389,1774,Mustard Oil 1L,1.11,200
6390,1774,Pure Ghee 1L,1.66,600
6391,1775,Groundnut Oil 1L,1.51,220
6392,1775,Mustard Oil 1L,1.1,200
6393,1775,Pure Ghee 1L,1.64,600
6394,1775,Sugar 1kg,1.76,45
6395,1776,Mustard Oil 1L,0.99,200
6396,1776,Sugar 1kg,1.36,45
6397,1776,Jaggery (Bella/Gud) 1kg,2.64,70
6398,1776,Iodized Salt 1kg,8.11,25
6399,1777,Mustard Oil 1L,1.29,200
6400,1777,Sugar 1kg,3.07,45
6401,1777,Jaggery (Bella/Gud) 1kg,1.44,80.28
6402,1777,Rock Salt (Sendha Namak) 500g,1.07,40
6403,1778,Sugar 1kg,1.34,45
6404,1778,Rock Salt (Sendha Namak) 500g,0.96,40
6405,1779,Sugar 1kg,1.84,45
6406,1780,Sona Masoori Rice 5kg,2.19,297.71
6407,1780,Basmati Rice 5kg,10.19,550
6408,1780,Wheat Flour (Atta) 5kg,2.75,250
6409,1780,Toor Dal 1kg,2.79,114.2
6410,1781,Sona Masoori Rice 5kg,1.59,312.05
6411,1781,Wheat Flour (Atta) 5kg,1.91,250
6412,1781,Toor Dal 1kg,1.72,140
6413,1781,Moong Dal 1kg,1.41,130
6414,1782,Sona Masoori Rice 5kg,2.07,350
6415,1782,Wheat Flour (Atta) 5kg,3.79,250
6416,1782,Toor Dal 1kg,3.27,140
6417,1782,Moong Dal 1kg,1.56,130
6418,1783,Sona Masoori Rice 5kg,3.45,350
6419,1783,Wheat Flour (Atta) 5kg,1.92,250
6420,1783,Moong Dal 1kg,1.39,130
6421,1783,Rajma (Kidney Beans) 1kg,0.42,160
6422,1784,Sona Masoori Rice 5kg,2.7,350
6423,1784,Wheat Flour (Atta) 5kg,1.88,250
6424,1784,Moong Dal 1kg,1.45,145.85
6425,1784,Rajma (Kidney Beans) 1kg,0.61,160
6426,1785,Sona Masoori Rice 5kg,2.94,350
6427,1785,Moong Dal 1kg,1.77,130
6428,1785,Rajma (Kidney Beans) 1kg,0.31,160
6429,1785,Turmeric Powder 200g,3.88,60
6430,1786,Rajma (Kidney Beans) 1kg,0.84,160
6431,1786,Turmeric Powder 200g,1.55,60
6432,1786,Garam Masala 100g,0.37,80
6433,1786,Biryani Masala 100g,1.36,100
6434,1787,Rajma (Kidney Beans) 1kg,0.55,160
6435,1787,Garam Masala 100g,0.43,80
6436,1787,Biryani Masala 100g,1.14,100
6437,1787,Almonds (Badam) 500g,0.33,450
6438,1788,Rajma (Kidney Beans) 1kg,0.52,160
6439,1788,Garam Masala 100g,0.53,80
6440,1788,Biryani Masala 100g,0.61,100
6441,1788,Almonds (Badam) 500g,0.55,450
6442,1789,Garam Masala 100g,0.19,80
6443,1789,Almonds (Badam) 500g,0.83,450
6444,1789,Cashew Nuts (Kaju) 500g,0.42,550
6445,1789,Peanuts (Groundnut) 500g,1.44,79.91
6446,1790,Garam Masala 100g,0.32,80
6447,1790,Almonds (Badam) 500g,0.4,450
6448,1790,Cashew Nuts (Kaju) 500g,0.76,550
6449,1790,Peanuts (Groundnut) 500g,1.14,90
6450,1791,Cashew Nuts (Kaju) 500g,0.98,550
6451,1791,Peanuts (Groundnut) 500g,1.25,90
6452,1791,Sunflower Oil 1L,7.22,180
6453,1791,Groundnut Oil 1L,2.02,220
6454,1792,Peanuts (Groundnut) 500g,0.88,90
6455,1792,Sunflower Oil 1L,2.68,180
6456,1792,Groundnut Oil 1L,3.0,220
6457,1792,Mustard Oil 1L,2.5,200
